"Procnias_nudicollis",705969,"Bare-throated Bellbird",,,,,"VU"
"Tijuca_condita",3598424,"Grey-winged Cotinga",,,,,"VU"
"Tijuca_atra",542662,"Black-and-gold Cotinga",,,,,"NT"
"Lipaugus_unirufus",881041,"Rufous Piha",,,,,"LC"
"Pyroderus_scutatus",1032637,"Red-ruffed Fruitcrow",,,,,"LC"
"Pipra_erythrocephala",361712,"Golden-headed Manakin",,,,,"LC"
"Pipra_mentalis",128718,"Red-capped Manakin",,,,,"LC"
"Dysithamnus_stictothorax",3598959,"Spot-breasted Antvireo",,,,,"NT"
"Dysithamnus_leucostictus",3598958,"White-streaked Antvireo",,,,,"LC"
"Sakesphorus_bernardi",4947790,"Collared Antshrike",,,,,"LC"
"Thamnophilus_zarumae",970543,"Chapman’s Antshrike",,,,,"LC"
"Thamnophilus_doliatus",799168,"Barred Antshrike",,,,,"LC"
"Thamnomanes_saturninus",1041841,"Saturnine Antshrike",,,,,"LC"
"Thamnomanes_ardesiacus",29991,"Dusky-throated Antshrike",,,,,"LC"
"Thamnomanes_caesius",134534,"Cinereous Antshrike",,,,,"LC"
"Thamnomanes_schistogynus",381762,"Bluish-slate Antshrike",,,,,"LC"
"Cymbilaimus_lineatus",394156,"Fasciated Antshrike",,,,,"LC"
"Cymbilaimus_sanctaemariae",1033813,"Bamboo Antshrike",,,,,"LC"
"Batara_cinerea",338586,"Giant Antshrike",,,,,"LC"
"Hypoedaleus_guttatus",603917,"Spot-backed Antshrike",,,,,"LC"
"Cercomacra_manu",983478,"Manu Antbird",,,,,"LC"
"Cercomacra_laeta",797054,"Laeta Antbird",,,,,"LC"
"Hypocnemis_hypoxantha",860394,"Yellow-browed Antbird",,,,,"LC"
"Phlegopsis_erythroptera",488803,"Reddish-winged Bare-eye",,,,,"LC"
"Myrmeciza_ferruginea",818303,"Ferruginous-backed Antbird",,,,,"LC"
"Myrmeciza_laemosticta",818301,"Dull-mantled Antbird",,,,,"LC"
"Schistocichla_leucostigma",206391,"Spot-winged Antbird",,,,,"LC"
"Myrmeciza_hyperythra",515429,"Plumbeous Antbird",,,,,"LC"
"Myrmotherula_behni",82232,"Plain-winged Antwren",,,,,"LC"
"Myrmotherula_grisea",381752,"Ashy Antwren",,,,,"NT"
"Myrmotherula_minor",4947794,"Salvadori’s Antwren",,,,,"VU"
"Myrmotherula_sunensis",4947798,"Rio Suno Antwren",,,,,"LC"
"Epinecrophylla_erythrura",913362,"Rufous-tailed Antwren",,,,,"LC"
"Stymphalornis_acutirostris",3599845,"Parana Antwren",,,,,"EN"
"Myrmotherula_gutturalis",913359,"Brown-bellied Antwren",,,,,"LC"
"Epinecrophylla_ornata",1033816,"Ornate Antwren",,,,,"LC"
"Epinecrophylla_fjeldsaai",4131801,"Brown-backed Antwren",,,,,"LC"
"Dendrocincla_homochroa",490191,"Ruddy Woodcreeper",,,,,"LC"
"Xiphorhynchus_obsoletus",155234,"Striped Woodcreeper",,,,,"LC"
"Xiphorhynchus_fuscus",359053,"Lesser Woodcreeper",,,,,"LC"
"Dendroplex_kienerii",73537,"Zimmer’s Woodcreeper",,,,,"LC"
"Dendroplex_picus",227517,"Straight-billed Woodcreeper",,,,,"LC"
"Ochetorhynchus_andaecola",428144,"Rock Earthcreeper",,,,,"LC"
"Scytalopus_altirostris",3598647,"Neblina Tapaculo",,,,,"LC"
"Scytalopus_urubambae",3598639,"Vilcabamba Tapaculo",,,,,"LC"
"Grallaria_ruficapilla",464218,"Chestnut-crowned Antpitta",,,,,"LC"
"Grallaria_watkinsi",1091678,"Watkins’s Antpitta",,,,,"LC"
"Grallaria_andicolus",910737,"Stripe-headed Antpitta",,,,,"LC"
"Grallaria_carrikeri",3598998,"Pale-billed Antpitta",,,,,"LC"
"Grallaria_eludens",959333,"Elusive Antpitta",,,,,"NT"
"Grallaria_dignissima",1041030,"Ochre-striped Antpitta",,,,,"LC"
"Grallaria_erythroleuca",3599004,"Red-and-white Antpitta",,,,,"LC"
"Hylopezus_berlepschi",412581,"Amazonian Antpitta",,,,,"LC"
"Hylopezus_fulviventris",514527,"White-lored Antpitta",,,,,"LC"
"Myzomela_boiei",3598781,"Banda Myzomela",,,,,"LC"
"Grantiella_picta",527599,"Painted Honeyeater",,,,,"VU"
"Xanthotis_macleayanus",3598759,"Macleay’s Honeyeater",,,,,"LC"
"Entomyzon_cyanotis",477311,"Blue-faced Honeyeater",,,,,"LC"
"Lichenostomus_subfrenatus",701805,"Black-throated Honeyeater",,,,,"LC"
"Foulehaio_carunculatus",1053661,"Wattled Honeyeater",,,,,"LC"
"Lichenostomus_obscurus",701801,"Obscure Honeyeater",,,,,"LC"
"Lichenostomus_flavicollis",701809,"Yellow-throated Honeyeater",,,,,"LC"
"Lichmera_squamata",3598746,"White-tufted Honeyeater",,,,,"LC"
"Trichodere_cockerelli",376599,"White-streaked Honeyeater",,,,,"LC"
"Timeliopsis_griseigula",376601,"Tawny Straightbill",,,,,"LC"
"Timeliopsis_fulvigula",376603,"Olive Straightbill",,,,,"LC"
"Ashbyia_lovensis",109326,"Gibberbird",,,,,"LC"
"Macgregoria_pulchra",598334,"Ochre-winged Honeyeater",,,,,"VU"
"Conopophila_whitei",3598745,"Grey Honeyeater",,,,,"LC"
"Conopophila_albogularis",477308,"Rufous-banded Honeyeater",,,,,"LC"
"Ptiloprora_erythropleura",3598738,"Rufous-sided Honeyeater",,,,,"LC"
"Crateroscelis_robusta",830250,"Mountain Mouse-warbler",,,,,"LC"
"Sericornis_citreogularis",488739,"Yellow-throated Scrubwren",,,,,"LC"
"Sericornis_humilis",45236,"Tasmanian Scrubwren",,,,,"LC"
"Chthonicola_sagittatus",201669,"Speckled Warbler",,,,,"LC"
"Pyrrholaemus_brunneus",827160,"Redthroat",,,,,"LC"
"Hylacola_cauta",3599543,"Shy Heathwren",,,,,"LC"
"Hylacola_pyrrhopygia",827153,"Chestnut-rumped Heathwren",,,,,"LC"
"Calamanthus_fuliginosus",315047,"Striated Fieldwren",,,,,"LC"
"Calamanthus_campestris",839541,"Rufous Fieldwren",,,,,"LC"
"Acanthiza_nana",161775,"Yellow Thornbill",,,,,"LC"
"Acanthiza_murina",32480,"Papuan Thornbill",,,,,"LC"
"Acanthiza_ewingii",736622,"Tasmanian Thornbill",,,,,"LC"
"Acanthiza_uropygialis",161770,"Chestnut-rumped Thornbill",,,,,"LC"
"Acanthiza_robustirostris",161781,"Slaty-backed Thornbill",,,,,"LC"
"Acanthiza_iredalei",736612,"Slender-billed Thornbill",,,,,"LC"
"Gerygone_mouki",32490,"Brown Gerygone",,,,,"LC"
"Gerygone_chrysogaster",109309,"Yellow-bellied Gerygone",,,,,"LC"
"Gerygone_fusca",918678,"Western Gerygone",,,,,"LC"
"Coracornis_raveni",352341,"Maroon-backed Whistler",,,,,"LC"
"Colluricincla_sanghirensis",101677,"Sangihe Shrike-thrush",,,,,"CR"
"Colluricincla_boweri",675870,"Bower’s Shrike-thrush",,,,,"LC"
"Vireolanius_eximius",3598042,"Yellow-browed Shrike-vireo",,,,,"LC"
"Sphecotheres_viridis",319134,"Timor Figbird",,,,,"LC"
"Sphecotheres_vieilloti",319134,"Australasian Figbird",,,,,"LC"
"Dicrurus_remifer",554101,"Lesser Racket-tailed Drongo",,,,,"LC"
"Campephaga_quiscalina",3597988,"Purple-throated Cuckooshrike",,,,,"LC"
"Campephaga_oriolina",5859899,"Eastern Wattled Cuckooshrike",,,,,"DD"
"Campochaera_sloetii",877146,"Golden Cuckooshrike",,,,,"LC"
"Coracina_schisticeps",3597994,"Grey-headed Cuckooshrike",,,,,"LC"
"Coracina_caeruleogrisea",833379,"Stout-billed Cuckooshrike",,,,,"LC"
"Coracina_longicauda",258831,"Hooded Cuckooshrike",,,,,"LC"
"Coracina_graueri",883547,"Grauer’s Cuckooshrike",,,,,"NT"
"Lanioturdus_torquatus",400829,"Chatshrike",,,,,"LC"
"Aegithina_viridissima",3597904,"Green Iora",,,,,"NT"
"Machaerirhynchus_flaviventer",630526,"Yellow-breasted Boatbill",,,,,"LC"
"Machaerirhynchus_nigripectus",523967,"Black-breasted Boatbill",,,,,"LC"
"Ptilorrhoa_caerulescens",843511,"Blue Jewel-babbler",,,,,"LC"
"Ptilorrhoa_castanonota",665635,"Chestnut-backed Jewel-babbler",,,,,"LC"
"Eopsaltria_georgiana",746859,"White-breasted Robin",,,,,"LC"
"Eopsaltria_griseogularis",746860,"Western Yellow Robin",,,,,"LC"
"Eopsaltria_australis",465916,"Eastern Yellow Robin",,,,,"LC"
"Anthoscopus_parvulus",3598714,"Yellow Penduline-tit",,,,,"LC"
"Remiz_coronatus",3598708,"White-crowned Penduline-tit",,,,,"LC"
"Culicicapa_helianthea",72472,"Citrine Canary-flycatcher",,,,,"LC"
"Culicicapa_ceylonensis",72478,"Grey-headed Canary-flycatcher",,,,,"LC"
"Sylvietta_denti",440632,"Lemon-bellied Crombec",,,,,"LC"
"Bradypterus_victorini",107463,"Victorin’s Scrub-warbler",,,,,"LC"
"Phainoptila_melanoxantha",179330,"Black-and-yellow Silky-flycatcher",,,,,"LC"
"Regulus_regulus",3599889,"Goldcrest",,,,,"LC"
"Regulus_calendula",3599890,"Ruby-crowned Kinglet",,,,,"LC"
"Petronia_brachydactyla",3597470,"Pale Rock Sparrow",,,,,"LC"
"Peucedramus_taeniatus",370807,"Olive Warbler",,,,,"LC"
"Irena_cyanogastra",176452,"Philippine Fairy-bluebird",,,,,"LC"
"Irena_puella",647178,"Asian Fairy-bluebird",,,,,"LC"
"Merops_philippinus",372777,"Blue-tailed Bee-eater",,,,,"LC"
"Merops_apiaster",755107,"European Bee-eater",,,,,"LC"
"Merops_ornatus",614658,"Rainbow Bee-eater",,,,,"LC"
"Merops_viridis",1009866,"Blue-throated Bee-eater",,,,,"LC"
"Merops_leschenaulti",372778,"Chestnut-headed Bee-eater",,,,,"LC"
"Todiramphus_recurvirostris",3596390,"Flat-billed Kingfisher",,,,,"LC"
"Tanysiptera_ellioti",3596398,"Kofiau Paradise-kingfisher",,,,,"EN"
"Tanysiptera_carolinae",3596404,"Numfor Paradise-kingfisher",,,,,"NT"
"Tanysiptera_nympha",3596401,"Red-breasted Paradise-kingfisher",,,,,"LC"
"Dacelo_gaudichaud",234479,"Rufous-bellied Kookaburra",,,,,"LC"
"Selenidera_maculirostris",640532,"Spot-billed Toucanet",,,,,"LC"
"Lybius_dubius",789437,"Bearded Barbet",,,,,"LC"
"Lybius_rolleti",3600138,"Black-breasted Barbet",,,,,"LC"
"Tricholaema_melanocephala",3600147,"Black-throated Barbet",,,,,"LC"
"Lybius_bidentatus",291636,"Double-toothed Barbet",,,,,"LC"
"Lybius_vieilloti",789433,"Vieillot’s Barbet",,,,,"LC"
"Lybius_torquatus",789435,"Black-collared Barbet",,,,,"LC"
"Pogoniulus_chrysoconus",214978,"Yellow-fronted Tinkerbird",,,,,"LC"
"Pogoniulus_simplex",3600142,"African Green-tinkerbird",,,,,"LC"
"Chrysocolaptes_lucidus",724186,"Greater Flameback",,,,,"LC"
"Chrysocolaptes_festivus",3600181,"White-naped Woodpecker",,,,,"LC"
"Campephilus_magellanicus",64703,"Magellanic Woodpecker",,,,,"LC"
"Picus_mineaceus",724188,"Banded Woodpecker",,,,,"LC"
"Picus_squamatus",3600218,"Scaly-bellied Woodpecker",,,,,"LC"
"Picus_mentalis",738744,"Checker-throated Woodpecker",,,,,"LC"
"Picus_flavinucha",968224,"Greater Yellownape",,,,,"LC"
"Picoides_dorsalis",183619,"American Three-toed Woodpecker",,,,,"LC"
"Picoides_tridactylus",178448,"Eurasian Three-toed Woodpecker",,,,,"LC"
"Dendrocopos_kizuki",427895,"Pygmy Woodpecker",,,,,"LC"
"Dendrocopos_ramsayi",3600193,"Sulu Woodpecker",,,,,"VU"
"Sphyrapicus_nuchalis",90562,"Red-naped Sapsucker",,,,,"LC"
"Sphyrapicus_ruber",200801,"Red-breasted Sapsucker",,,,,"LC"
"Melanerpes_superciliaris",3600225,"West Indian Woodpecker",,,,,"LC"
"Picumnus_spilogaster",130074,"White-bellied Piculet",,,,,"LC"
"Picumnus_temminckii",678452,"Ochre-collared Piculet",,,,,"LC"
"Megascops_nudipes",4131251,"Puerto Rican Screech-owl",,,,,"LC"
"Megascops_atricapilla",4792,"Black-capped Screech-owl",,,,,"LC"
"Accipiter_gentilis",786433,"Northern Goshawk",,,,,"LC"
"Accipiter_poliocephalus",3596210,"Grey-headed Goshawk",,,,,"LC"
"Circus_macrourus",766813,"Pallid Harrier",,,,,"NT"
"Circus_macrosceles",3596195,"Madagascar Harrier",,,,,"VU"
"Circus_pygargus",766811,"Montagu’s Harrier",,,,,"LC"
"Circus_buffoni",766824,"Long-winged Harrier",,,,,"LC"
"Circus_ranivorus",624765,"African Marsh-harrier",,,,,"LC"
"Circus_aeruginosus",263139,"Western Marsh-harrier",,,,,"LC"
"Buteo_magnirostris",458089,"Roadside Hawk",,,,,"LC"
"Buteogallus_meridionalis",1034657,"Savanna Hawk",,,,,"LC"
"Leucopternis_lacernulatus",954738,"White-necked Hawk",,,,,"VU"
"Aquila_audax",263129,"Wedge-tailed Eagle",,,,,"LC"
"Aquila_gurneyi",624767,"Gurney’s Eagle",,,,,"NT"
"Aquila_verreauxii",283156,"Verreaux’s Eagle",,,,,"LC"
"Treron_calvus",550858,"African Green-pigeon",,,,,"LC"
"Treron_pembaensis",3596643,"Pemba Green-pigeon",,,,,"VU"
"Treron_waalia",931105,"Bruce’s Green-pigeon",,,,,"LC"
"Treron_australis",931106,"Madagascar Green-pigeon",,,,,"LC"
"Ducula_brenchleyi",3596536,"Chestnut-bellied Imperial-pigeon",,,,,"VU"
"Ducula_luctuosa",449659,"White Imperial-pigeon",,,,,"LC"
"Ducula_latrans",3596558,"Peale’s Imperial-pigeon",,,,,"LC"
"Ptilinopus_eugeniae",3596565,"White-headed Fruit-dove",,,,,"NT"
"Alectroenas_madagascariensis",1032056,"Madagascar Blue-pigeon",,,,,"LC"
"Ptilinopus_jambu",3596560,"Jambu Fruit-dove",,,,,"NT"
"Ptilinopus_greyii",3596580,"Red-bellied Fruit-dove",,,,,"LC"
"Ptilinopus_insularis",3596587,"Henderson Fruit-dove",,,,,"VU"
"Ptilinopus_iozonus",3596581,"Orange-bellied Fruit-dove",,,,,"LC"
"Ptilinopus_huttoni",3596563,"Rapa Fruit-dove",,,,,"VU"
"Ptilinopus_chalcurus",3596599,"Makatea Fruit-dove",,,,,"VU"
"Puffinus_griseus",726166,"Sooty Shearwater",,,,,"NT"
"Puffinus_mauretanicus",471658,"Balearic Shearwater",,,,,"CR"
"Puffinus_yelkouan",471651,"Yelkouan Shearwater",,,,,"NT"
"Threskiornis_aethiopicus",413795,"African Sacred Ibis",,,,,"LC"
"Threskiornis_bernieri",3596714,"Madagascar Sacred Ibis",,,,,"EN"
"Threskiornis_spinicollis",3596718,"Straw-necked Ibis",,,,,"LC"
"Threskiornis_melanocephalus",192642,"Black-headed Ibis",,,,,"NT"
"Ardea_herodias",744564,"Great Blue Heron",,,,,"LC"
"Ardea_picata",5857061,"Pied Heron",,,,,"LC"
"Ardea_melanocephala",3596741,"Black-headed Heron",,,,,"LC"
"Cuculus_rochii",3596306,"Madagascar Cuckoo",,,,,"LC"
"Calliphlox_mitchellii",944813,"Purple-throated Woodstar",,,,,"LC"
"Calliphlox_bryantae",944812,"Magenta-throated Woodstar",,,,,"LC"
"Chlorestes_notata",3600546,"Blue-chinned Sapphire",,,,,"LC"
"Chlorostilbon_auriceps",3600545,"Golden-crowned Emerald",,,,,"LC"
"Chlorostilbon_assimilis",3600551,"Garden Emerald",,,,,"LC"
"Chlorostilbon_ricordii",3600548,"Cuban Emerald",,,,,"LC"
"Chlorostilbon_swainsonii",3600549,"Hispaniolan Emerald",,,,,"LC"
"Chlorostilbon_melanorhynchus",294129,"Western Emerald",,,,,"LC"
"Amazilia_castaneiventris",3600567,"Chestnut-bellied Hummingbird",,,,,"EN"
"Leucippus_taczanowskii",3600519,"Spot-throated Hummingbird",,,,,"LC"
"Amazilia_beryllina",84792,"Berylline Hummingbird",,,,,"LC"
"Amazilia_tzacatl",291862,"Rufous-tailed Hummingbird",,,,,"LC"
"Amazilia_viridifrons",1016437,"Green-fronted Hummingbird",,,,,"LC"
"Leucippus_fallax",3600517,"Buffy Hummingbird",,,,,"LC"
"Amazilia_cyanocephala",18269,"Azure-crowned Hummingbird",,,,,"LC"
"Amazilia_cyanura",3600557,"Blue-tailed Hummingbird",,,,,"LC"
"Oreotrochilus_estella",141983,"Andean Hillstar",,,,,"LC"
"Chalcostigma_stanleyi",11002,"Blue-mantled Thornbill",,,,,"LC"
"Chalcostigma_herrani",91922,"Rainbow-bearded Thornbill",,,,,"LC"
"Emoia_atrocostata",990103,,,,,,"NE"
"Trachylepis_spilogaster",38020,,,,,,"NE"
"Trachylepis_striata",689449,,,,,,"NE"
"Cacophis_squamulosus",1016260,,,,,,"NE"
"Aspidomorphus_muelleri",284928,,,,,,"NE"
"Furina_diadema",957984,,,,,,"NE"
"Atractus_albuquerquei",260451,,,,,,"NE"
"Geophis_carinosus",736086,,,,,,"LC"
"Borikenophis_portoricensis",932792,,,,,,"NE"
"Umbrivaga_pygmaea",579148,,,,,,"NE"
"Erythrolamprus_aesculapii",59108,,,,,,"NE"
"Hydrops_triangularis",632195,,,,,,"NE"
"Helicops_angulatus",632193,,,,,,"NE"
"Phimophis_guerini",905638,,,,,,"NE"
"Dolichophis_caspius",195971,,,,,,"NE"
"Hierophis_viridiflavus",1053207,"Green Whip Snake",,,,,"LC"
"Drymoluber_dichrous",564759,,,,,,"NE"
"Mastigodryas_boddaerti",809242,,,,,,"NE"
"Rhinobothryum_lentiginosum",161566,,,,,,"NE"
"Drymarchon_corais",408654,,,,,,"NE"
"Spilotes_pullatus",335911,,,,,,"NE"
"Salvadora_mexicana",870442,,,,,,"LC"
"Chilomeniscus_stramineus",1091215,"Sand Snake",,,,,"LC"
"Gyalopion_canum",959114,"Chihuahuan Hook-nosed Snake",,,,,"LC"
"Apomys_abrae",625473,"Luzon Cordillera Apomys",,,,,"DD"
"Apomys_microdon",359223,"Small Luzon Apomys",,,,,"LC"
"Otomys_occidentalis",647412,"Western Vlei Rat",,,,,"VU"
"Otomys_burtoni",981157,"Burton’s Vlei Rat",,,,,"EN"
"Otomys_dollmani",3608822,,,,,,"NE"
"Otomys_angoniensis",486273,"Angoni Vlei Rat",,,,,"LC"
"Otomys_irroratus",386295,"Southern African Vlei Rat",,,,,"LC"
"Myotomys_sloggetti",433648,,,,,,"NE"
"Otomys_anchietae",125769,"Angolan Vlei Rat",,,,,"LC"
"Otomys_barbouri",981164,"Barbour’s Vlei Rat",,,,,"EN"
"Hybomys_trivirgatus",3608670,"Temminck’s Striped Mouse",,,,,"LC"
"Hydromys_habbema",3608609,,,,,,"NE"
"Hydromys_neobritannicus",3608610,"New Britain Water Rat",,,,,"DD"
"Grammomys_macmillani",565390,"Macmillan’s Thicket Rat",,,,,"LC"
"Grammomys_cometes",695709,"Mozambique Thicket Rat",,,,,"LC"
"Grammomys_aridulus",3608639,"Arid Thicket Rat",,,,,"DD"
"Grammomys_dryas",3608641,"Forest Thicket Rat",,,,,"NT"
"Mastomys_erythroleucus",185326,"Guinea Multimammate Mouse",,,,,"LC"
"Mastomys_shortridgei",3608621,"Shortridge’s Mastomys",,,,,"LC"
"Arvicanthis_ansorgei",743637,"Sudanian Arvicanthis",,,,,"LC"
"Rattus_verecundus",690698,"Slender Rat",,,,,"LC"
"Rattus_vandeuseni",3608866,"Van Deusen’s Rat",,,,,"EN"
"Rattus_omichlodes",3608864,"Arianus’s Rat",,,,,"DD"
"Rattus_richardsoni",3608863,"Glacier Rat",,,,,"VU"
"Lemniscomys_striatus",911461,"Typical Lemniscomys",,,,,"LC"
"Lemniscomys_hoogstraali",3608760,"Hoogstraal’s Lemniscomys",,,,,"DD"
"Madromys_blanfordi",3611011,"White-tailed Wood Rat",,,,,"LC"
"Cremnomys_elvira",3608765,"Large Rock-rat",,,,,"CR"
"Millardia_kondana",3608651,"Kondana Rat",,,,,"CR"
"Pogonomys_loriae",466608,"Loria’s Pogonomys",,,,,"LC"
"Pogonomys_fergussoniensis",3608683,"D’entrecasteaux Archipelago Pogonomys",,,,,"EN"
"Dasymys_nudipes",3608663,"Angolan Marsh Rat",,,,,"DD"
"Hapalomys_delacouri",996976,"Lesser Marmoset Rat",,,,,"VU"
"Hapalomys_longicaudatus",3608819,"Greater Marmoset Rat",,,,,"EN"
"Haeromys_minahassae",3611193,"Lowland Sulawesi Haeromys",,,,,"VU"
"Haeromys_pusillus",3611194,"Sundaic Haeromys",,,,,"VU"
"Maxomys_hellwaldii",995490,"Hellwald’s Sulawesi Maxomys",,,,,"LC"
"Maxomys_bartelsii",976849,"Bartels’s Javan Maxomys",,,,,"LC"
"Maxomys_moi",771546,"Indochinese Mountain Maxomys",,,,,"LC"
"Aethomys_nyikae",3608710,"Nyika Rock Rat",,,,,"LC"
"Aethomys_thomasi",3608716,"Thomas’s Rock Rat",,,,,"LC"
"Aethomys_bocagei",3608715,"Bocage’s Rock Rat",,,,,"LC"
"Aethomys_chrysophilus",911457,"Red Rock Rat",,,,,"LC"
"Aethomys_ineptus",411031,"Tete Veld Aethomys",,,,,"LC"
"Pelomys_hopkinsi",3608656,"Hopkins’s Groove-toothed Swamp Rat",,,,,"DD"
"Niviventer_cameroni",3608768,"Cameron Highlands Niviventer",,,,,"VU"
"Niviventer_lepturus",3608767,"Montane Javan Niviventer",,,,,"LC"
"Acomys_louisae",3608604,"Louise’s Spiny Mouse",,,,,"LC"
"Lophuromys_woosnami",154782,"Woosnam’s Brush-furred Rat",,,,,"LC"
"Mus_phillipsi",3608880,"Wroughton’s Small Spiny Mouse",,,,,"LC"
"Mus_platythrix",845970,"Brown Spiny Mouse",,,,,"LC"
"Mus_shortridgei",887682,"Shortridge’s Mouse",,,,,"LC"
"Mus_mayori",3608884,"Mayor’s Mouse",,,,,"VU"
"Mus_callewaerti",3608883,"Callewaert’s Mouse",,,,,"LC"
"Mus_musculus",542509,"House Mouse",,,,,"LC"
"Mus_spicilegus",845976,"Mound-building Mouse",,,,,"LC"
"Praomys_morio",691123,"Cameroon Praomys",,,,,"EN"
"Praomys_tullbergi",717794,"Tullberg’s Praomys",,,,,"LC"
"Conilurus_penicillatus",794941,"Brush-tailed Rabbit Rat",,,,,"NT"
"Zyzomys_palatilis",399975,,,,,,"NE"
"Zyzomys_maini",399973,"Arnhem Land Rock Rat",,,,,"NT"
"Zyzomys_pedunculatus",399977,"Central Rock Rat",,,,,"CR"
"Notomys_aquilo",66761,"Northern Hopping Mouse",,,,,"EN"
"Notomys_alexis",136543,"Spinifex Hopping Mouse",,,,,"LC"
"Lorentzimys_nouhuysi",692526,"Long-footed Tree Mouse",,,,,"LC"
"Leptomys_ernstmayri",3608701,"Ernst Mayr’s Leptomys",,,,,"LC"
"Abeomelomys_sevia",456612,"Menzies’ Mouse",,,,,"LC"
"Mallomys_aroaensis",3608696,"De Vis’s Woolly Rat",,,,,"LC"
"Meriones_persicus",3608993,"Persian Jird",,,,,"LC"
"Meriones_rex",404784,"King Jird",,,,,"LC"
"Meriones_hurrianae",3608994,"Indian Desert Gerbil",,,,,"LC"
"Gerbilliscus_brantsii",630497,"Highveld Gerbil",,,,,"LC"
"Dipodillus_stigmonyx",3608915,,,,,,"NE"
"Gerbillus_mauritaniae",3608946,,,,,,"NE"
"Gerbillus_burtoni",3608965,"Burton’s Gerbil",,,,,"DD"
"Gerbillus_garamantis",3608942,,,,,,"NE"
"Gerbillus_amoenus",3608949,"Pleasant Gerbil",,,,,"LC"
"Gerbillus_brockmani",3608971,"Brockman’s Gerbil",,,,,"DD"
"Gerbillus_occiduus",549416,"Occidental Gerbil",,,,,"DD"
"Gerbillus_hoogstraali",3608957,"Hoogstraal’s Gerbil",,,,,"VU"
"Bibimys_torresi",3608230,"Torres’s Crimson-nosed Rat",,,,,"NT"
"Bibimys_chacoensis",540521,"Chaco Crimson-nosed Rat",,,,,"LC"
"Phyllotis_wolffsohni",113707,"Wolffsohn’s Leaf-eared Mouse",,,,,"LC"
"Phyllotis_definitus",3608349,"Definitive Leaf-eared Mouse",,,,,"EN"
"Oecomys_trinitatis",548609,"Long-furred Rice Rat",,,,,"LC"
"Oecomys_catherinae",715812,,,,,,"LC"
"Oecomys_concolor",89851,"Unicolored Rice Rat",,,,,"LC"
"Oecomys_cleberi",55029,"Cleber’s Arboreal Rice Rat",,,,,"DD"
"Oecomys_superans",548601,"Foothill Arboreal Rice Rat",,,,,"LC"
"Euneomys_chinchilloides",644642,"Patagonian Chincilla Mouse",,,,,"DD"
"Euneomys_mordax",829500,"Biting Chincilla Mouse",,,,,"LC"
"Oryzomys_couesi",577260,"Coues’s Rice Rat",,,,,"LC"
"Neacomys_spinosus",27304,"Bristly Mouse",,,,,"LC"
"Neacomys_pictus",3608342,"Painted Bristly Mouse",,,,,"DD"
"Neacomys_guianae",297959,"Guiana Bristly Mouse",,,,,"LC"
"Neacomys_tenuipes",3608341,"Narrow-footed Bristly Mouse",,,,,"LC"
"Calomys_laucha",39185,"Small Vesper Mouse",,,,,"LC"
"Calomys_boliviae",3608240,"Bolivian Vesper Mouse",,,,,"LC"
"Akodon_aerosus",421013,"Highland Grass Mouse",,,,,"LC"
"Handleyomys_fuscatus",4940984,"Dusky Montane Mouse",,,,,"LC"
"Aepeomys_lugens",783823,"Olive Montane Mouse",,,,,"LC"
"Peromyscus_californicus",24672,"California Mouse",,,,,"LC"
"Peromyscus_pectoralis",1077590,"White-ankled Mouse",,,,,"LC"
"Peromyscus_dickeyi",343211,"Dickey’s Deermouse",,,,,"CR"
"Peromyscus_nasutus",407019,"Northern Rock Mouse",,,,,"LC"
"Peromyscus_winkelmanni",162834,"Coalcolman Deer Mouse",,,,,"EN"
"Peromyscus_caniceps",343212,"Monserrat Island Deermouse",,,,,"CR"
"Peromyscus_crinitus",693032,"Canyon Mouse",,,,,"LC"
"Microtus_chrotorrhinus",241400,"Rock Vole",,,,,"LC"
"Microtus_pinetorum",269493,"Woodland Vole",,,,,"LC"
"Microtus_quasiater",131164,"Jalapan Pine Vole",,,,,"NT"
"Microtus_oregoni",269491,"Creeping Vole",,,,,"LC"
"Microtus_californicus",742231,"Amargosa Vole",,,,,"LC"
"Microtus_fortis",742226,"Reed Vole",,,,,"LC"
"Microtus_gregalis",50538,"Narrow-headed Vole",,,,,"LC"
"Microtus_miurus",269522,"Singing Vole",,,,,"LC"
"Microtus_ilaeus",3608495,"Kazakhstan Vole",,,,,"LC"
"Microtus_arvalis",449577,"Common Vole",,,,,"LC"
"Microtus_irani",1077541,"Persian Vole",,,,,"DD"
"Microtus_paradoxus",3608492,"Kopetdag Pine Vole",,,,,"LC"
"Alticola_barakshin",118430,"Gobi Altai Mountain Vole",,,,,"LC"
"Alticola_montosa",3608469,"Central Kashmir Vole",,,,,"VU"
"Echimys_semivillosus",1002066,,,,,,"NE"
"Isothrix_bistriata",360974,"Yellow-crowned Brush-tailed Rat",,,,,"LC"
"Isothrix_negrensis",439340,,,,,,"LC"
"Makalata_didelphoides",360961,"Brazilian Spiny Tree Rat",,,,,"LC"
"Makalata_occasius",3609823,,,,,,"NE"
"Diplomys_labilis",3610456,"Rufous Tree Rat",,,,,"LC"
"Spermophilus_washingtoni",833685,"Washington Ground Squirrel",,,,,"NT"
"Spermophilus_franklinii",532327,"Franklin’s Ground Squirrel",,,,,"LC"
"Spermophilus_alashanicus",359115,"Alashan Ground Squirrel",,,,,"LC"
"Spermophilus_brunneus",670618,"Idaho Ground Squirrel",,,,,"EN"
